Provider Name,Address1,Address2,City,County,State Code,Zip,National Drug Code,Order Label,Courses Available,Geocoded Address,NPI,Last Report Date,Provider Status,Provider Note
CVS Store #05059,109 CLOWES AVE,CVS Pharmacy,Goshen,Orange,NY,10924,00069-1085-30,Paxlovid,32,POINT (-74.33201 41.39714),1760585509,10/14/2022 12:00:00 AM,ACTIVE,
CVS Store #00549,61-15 METROPOLITAN AVE.,CVS Pharmacy,Ridgewood,Queens,NY,11385,00069-1085-30,Paxlovid,36,POINT (-73.90131 40.71283),1396849139,10/14/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #17492,9 E GRAND ST,,Palatine Bridge,Montgomery,NY,13428,00069-1085-30,Paxlovid,10,POINT (-74.561914 42.909911),1225554249,10/13/2022 12:00:00 AM,ACTIVE,
HYLAN CARE PHARMACY,1509 HYLAN BOULEVARD,,Staten Island,Richmond,NY,10305,00069-1085-30,Paxlovid,0,POINT (-74.08794 40.591625),1013548437,09/30/2022 12:00:00 AM,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
FAMILY CARE DRUGS,136-18 39TH AVE,,Flushing,Queens,NY,11354,00069-1085-30,Paxlovid,108,POINT (-73.82949 40.76032),1891174389,09/23/2022 12:00:00 AM,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
WALGREENS STORE #17143,5822 99TH ST,,Corona,Queens,NY,11368,00069-1085-30,Paxlovid,84,POINT (-73.85971 40.73732),1245757947,10/13/2022 12:00:00 AM,ACTIVE,
SIRISHA PHARMACY,2901 WHITE PLAINS RD,,Bronx,Bronx,NY,10467,00069-1085-30,Paxlovid,14,POINT (-73.86746 40.86855),1104159979,10/13/2022 12:00:00 AM,ACTIVE,
Monicas Pharmacy,1324 SHEEPSHEAD BAY ROAD,,Brooklyn,Kings,NY,11235,00069-1085-30,Paxlovid,35,POINT (-73.95544 40.58764),1295028991,09/13/2022 12:00:00 AM,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
CVS Store #00542,212-20 NORTHERN BOULEVARD,CVS Pharmacy,Bayside,Queens,NY,11361,00069-1085-30,Paxlovid,84,POINT (-73.76981 40.759795),1033217740,10/14/2022 12:00:00 AM,ACTIVE,
A PLUS PHARMACY CORPORATION,5605 7TH AVE,,Brooklyn,Kings,NY,11220,00069-1085-30,Paxlovid,21,POINT (-74.009415 40.63881),1922395110,10/12/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #04445,11902 ROCKAWAY BLVD,,South Ozone Park,Queens,NY,11420,00069-1085-30,Paxlovid,36,POINT (-73.819 40.67566),1639184781,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #17511,925 SOUNDVIEW AVE,,Bronx,Bronx,NY,10473,00069-1085-30,Paxlovid,9,POINT (-73.86853 40.82319),1265955207,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #07321,1227 FOREST AVE,,Staten Island,Richmond,NY,10310,00069-1085-30,Paxlovid,24,POINT (-74.13096 40.62644),1962417030,10/13/2022 12:00:00 AM,ACTIVE,
CHARLES B WANG COMM HLTH CTR,268 Canal St,,New York,New York,NY,10013,00069-1085-30,Paxlovid,66,POINT (-74.00128 40.71876),1962488254,10/11/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #17517,7575 31ST AVE,,East Elmhurst,Queens,NY,11370,00069-1085-30,Paxlovid,11,POINT (-73.89167 40.76014),1366965311,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #10827,3536 BROADWAY,CVS Pharmacy,New York,New York,NY,10031,00069-1085-30,Paxlovid,11,POINT (-73.95057 40.82609),1578044533,10/14/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #19370,615 S MEADOW ST,,Ithaca,Tompkins,NY,14850,00069-1085-30,Paxlovid,29,POINT (-76.507513 42.43326),1306360672,10/13/2022 12:00:00 AM,ACTIVE,
CASTLE HILL COMMUNITY PHARMACY,706 CASTLE HILL AVE,,Bronx,Bronx,NY,10473,00069-1085-30,Paxlovid,50,POINT (-73.848571 40.821343),1689657835,10/12/2022 12:00:00 AM,ACTIVE,
NYC HEALTH + HOSPITALS/METROPOLITAN,1901 FIRST AVENUE,Pharmacy Room 108,New York,New York,NY,10029,00069-1085-30,Paxlovid,48,POINT (-73.94398 40.78445),,09/16/2022 12:00:00 AM,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
Rite Aid 10680,1483 ROUTE 9,,Clifton Park,Saratoga,NY,12065,00069-1085-30,Paxlovid,19,POINT (-73.77248 42.866476),1760581904,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #00424,"160 FAIRVIEW AVE, SUITE 20",CVS Pharmacy,Hudson,Columbia,NY,12534,00069-1085-30,Paxlovid,51,POINT (-73.76694 42.25479),1356445100,10/14/2022 12:00:00 AM,ACTIVE,
Walmart Pharmacy #3420,1220 Old Country Rd,,Westbury,Nassau,NY,11590,00069-1085-30,Paxlovid,10,POINT (-73.60076 40.74334),1699792820,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #05610,3605 SHERIDAN DR,,Amherst,Erie,NY,14226,00069-1085-30,Paxlovid,9,POINT (-78.80017 42.979025),1366457418,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #17161,11910 LIBERTY AVE,,South Richmond Hill,Queens,NY,11419,00069-1085-30,Paxlovid,14,POINT (-73.823615 40.68625),1003332131,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #16512,3462 JEROME AVE,,Bronx,Bronx,NY,10467,00069-1085-30,Paxlovid,16,POINT (-73.88217 40.88167),1205109584,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #19684,330 PINE TREE RD,,Ithaca,Tompkins,NY,14850,00069-1085-30,Paxlovid,22,POINT (-76.465735 42.43771),1972029650,10/13/2022 12:00:00 AM,ACTIVE,
Rite Aid 00416,151 WEST MAIN STREET,,Leroy,Genesee,NY,14482,00069-1085-30,Paxlovid,25,POINT (-78.00683 42.97622),1184733677,10/13/2022 12:00:00 AM,ACTIVE,
Rite Aid 10661,101 MAIN STREET,,Sayville,Suffolk,NY,11782,00069-1085-30,Paxlovid,2,POINT (-73.08406 40.735475),1609806728,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #15097,589 PROSPECT AVE,,Brooklyn,Kings,NY,11215,00069-1085-30,Paxlovid,60,POINT (-73.977715 40.656665),1477965002,10/13/2022 12:00:00 AM,ACTIVE,
Rite Aid 10700,485 BROADWAY,,Kingston,Ulster,NY,12401,00069-1085-30,Paxlovid,61,POINT (-73.999725 41.927285),1932208113,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #07831,8345 LANGDALE ST,,New Hyde Park,Nassau,NY,11040,00069-1085-30,Paxlovid,88,POINT (-73.70047 40.73976),1083621031,10/13/2022 12:00:00 AM,ACTIVE,
Pure Health Pharmacy,8014 18th Avenue,,Brooklyn,Kings,NY,11214,00069-1085-30,Paxlovid,13,POINT (-73.99931 40.6103),1164991790,10/11/2022 12:00:00 AM,ACTIVE,
NYC HEALTH + HOSPITALS/LINCOLN,234 EAST 149TH STREET,,Bronx,Bronx,NY,10451,00002-7589-01,Bebtelovimab,40,POINT (-73.9241 40.81753),,10/12/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #09937,10 PROSPECT ST,,Jamestown,Chautauqua,NY,14701,00069-1085-30,Paxlovid,35,POINT (-79.23765 42.091225),1851582761,10/13/2022 12:00:00 AM,ACTIVE,
Rite Aid 10850,4374 BUFFALO ROAD,,North Chili,Monroe,NY,14514,00069-1085-30,Paxlovid,19,POINT (-77.80614 43.12024),1215036561,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #02717,1294 LEXINGTON AVE.,CVS Pharmacy,New York,New York,NY,10128,00069-1085-30,Paxlovid,37,POINT (-73.95466 40.78094),1104920941,10/14/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #14398,1352 1ST AVE,,New York,New York,NY,10021,00069-1085-30,Paxlovid,257,POINT (-73.95546 40.768085),1194740662,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #18100,1 FITZGERALD DR,,Middletown,Orange,NY,10940,00069-1085-30,Paxlovid,22,POINT (-74.39593 41.45585),1710401286,10/13/2022 12:00:00 AM,ACTIVE,
Stop and Shop Store # 2592,2136 BARTOW AVENUE,,Bronx,Bronx,NY,10475,00069-1085-30,Paxlovid,4,POINT (-73.82667 40.8683),1316318744,10/13/2022 12:00:00 AM,ACTIVE,
E JEROME PHARMACY INC,1 EAST 183RD STREET,,Bronx,Bronx,NY,10453,00069-1085-30,Paxlovid,25,POINT (-73.90331 40.85868),1407846785,10/14/2022 12:00:00 AM,ACTIVE,
MOUNT SINAI HOSPITAL,1 Gustave Levy Place,PHARMACY,New York,New York,NY,10029,00069-1085-30,Paxlovid,79,POINT (-73.95339 40.79038),,10/14/2022 12:00:00 AM,ACTIVE,
Tops Markets LLC and Tops PT LLC,301 MEADOW DR,TOPS PHCY 240,North Tonawanda,Niagara,NY,14120,00069-1085-30,Paxlovid,11,POINT (-78.84598 43.027825),1538340872,08/30/2022 12:00:00 AM,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
Rite Aid 10859,1792 NORTH GOODMAN STREET,,Rochester,Monroe,NY,14609,00069-1085-30,Paxlovid,10,POINT (-77.57593 43.1881),1760582118,10/13/2022 12:00:00 AM,ACTIVE,
Echo Care Specialty Pharmacy,260 Broadway,,Brooklyn,Kings,NY,11211,00002-7589-01,Bebtelovimab,0,POINT (-73.95954 40.70877),1275618563,09/07/2022 12:00:00 AM,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
WALGREENS STORE #12760,1201 MAIN ST,,Peekskill,Westchester,NY,10566,00069-1085-30,Paxlovid,29,POINT (-73.914517 41.2916),1194026336,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #12733,202 BROAD ST,,Glens Falls,Warren,NY,12801,00069-1085-30,Paxlovid,150,POINT (-73.661635 43.302335),1336468479,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #16683,8801 QUEENS BLVD,CVS Pharmacy,Elmhurst,Queens,NY,11373,00069-1085-30,Paxlovid,31,POINT (-73.87488 40.73529),1962424515,10/14/2022 12:00:00 AM,ACTIVE,
INTERFAITH MEDICAL CENTER,1545 ATLANTIC AVENUE,,Brooklyn,Kings,NY,11213,00069-1085-30,Paxlovid,48,POINT (-73.93746 40.67812),,09/29/2022 12:00:00 AM,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
WALGREENS STORE #19787,933 LOUDON RD,,Latham,Albany,NY,12110,00069-1085-30,Paxlovid,19,POINT (-73.754678 42.76299),1700302049,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #11808,4915 FLATLANDS AVE,,Brooklyn,Kings,NY,11234,00069-1085-30,Paxlovid,51,POINT (-73.92792 40.62656),1043538127,10/13/2022 12:00:00 AM,ACTIVE,
Rite Aid 00761,2887 HARLEM ROAD,,Cheektowaga,Erie,NY,14225,00069-1085-30,Paxlovid,34,POINT (-78.783777 42.92182),1346359726,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #00644,8430 NEW UTRECHT AVE.,CVS Pharmacy,Brooklyn,Kings,NY,11214,00069-1085-30,Paxlovid,65,POINT (-74.00193 40.60816),1790981975,10/14/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #17301,95 NELSON ST,,Cazenovia,Madison,NY,13035,00069-1085-30,Paxlovid,12,POINT (-75.84078 42.92653),1134645971,10/13/2022 12:00:00 AM,ACTIVE,
Lotus Health Pharmacy Inc,3810 138th Street,Queens Crossing,Flushing,Queens,NY,11354,00069-1085-30,Paxlovid,18,POINT (-73.82949 40.76089),1932771979,09/22/2022 12:00:00 AM,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
"PHARMACY AT THE WAVE,INC",104 W END AVE,Ground Floor,Brooklyn,Kings,NY,11235,00069-1085-30,Paxlovid,0,POINT (-73.95349 40.57903),1619419025,07/14/2022 12:00:00 AM,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
CVS Store #02060,488 OCEAN AVENUE,CVS Pharmacy,East Rockaway,Nassau,NY,11518,00069-1085-30,Paxlovid,22,POINT (-73.65956 40.64487),1659475416,10/14/2022 12:00:00 AM,ACTIVE,
ST. ELIZABETH MEDICAL CENTER,2209 Genesee Street,,Utica,Oneida,NY,13501,00002-7589-01,Bebtelovimab,8,POINT (-75.26604 43.08264),1821093402,10/13/2022 12:00:00 AM,ACTIVE,
Stop and Shop Store # 504,753 CO-OP CITY BLVD,,Bronx,Bronx,NY,10475,00069-1085-30,Paxlovid,12,POINT (-73.826647 40.87904),1508898453,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #21350,383 W 31ST ST,STE 10,New York,New York,NY,10001,00069-1085-30,Paxlovid,12,POINT (-73.99686 40.75137),1396317574,10/13/2022 12:00:00 AM,ACTIVE,
MOTT PHARMACY and SURGICAL,2119 MOTT AVE,,Far Rockaway,Queens,NY,11691,00069-1085-30,Paxlovid,11,POINT (-73.75446 40.604825),1447345764,10/08/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #14246,777 AVENUE OF THE AMERICAS,FRNT 2,New York,New York,NY,10001,00069-1085-30,Paxlovid,38,POINT (-73.99142 40.74498),1255357463,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #06052,250 PAGE AVE.,CVS Pharmacy,Staten Island,Richmond,NY,10307,00069-1085-30,Paxlovid,49,POINT (-74.23532 40.5173),1144323999,10/14/2022 12:00:00 AM,ACTIVE,
Prince Pharmacy Inc,3907 Prince Street 1E,,Flushing,Queens,NY,11354,00069-1085-30,Paxlovid,12,POINT (-73.83199 40.759415),1164735973,10/12/2022 12:00:00 AM,ACTIVE,
Kinney Drugs Inc. #62 Auburn-Owasco,62 Owasco St,,Auburn,Cayuga,NY,13021,00069-1085-30,Paxlovid,52,POINT (-76.557156 42.92998),1194832378,10/14/2022 12:00:00 AM,ACTIVE,
CVS Store #17664,5750 SUNRISE HWY,CVS Pharmacy,Sayville,Suffolk,NY,11782,00069-1085-30,Paxlovid,20,POINT (-73.06767 40.76654),1750793170,10/14/2022 12:00:00 AM,ACTIVE,
41 AVENUE PHARMACY LLC,136-33 37TH AVENUE,UNIT 1A,Flushing,Queens,NY,11354,00069-1085-30,Paxlovid,14,POINT (-73.82654 40.76249),1245580992,10/15/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #14477,9511 63RD DR,,Rego Park,Queens,NY,11374,00069-1085-30,Paxlovid,14,POINT (-73.86278 40.72971),1295750768,10/13/2022 12:00:00 AM,ACTIVE,
Rite Aid 04863,144-29 NORTHERN BOULEVARD,,Flushing,Queens,NY,11354,00069-1085-30,Paxlovid,91,POINT (-73.82235 40.76506),1770692295,10/13/2022 12:00:00 AM,ACTIVE,
THE MEDICINE PLACE,464 MAIN ST,,Phoenix,Oswego,NY,13135,00069-1085-30,Paxlovid,19,POINT (-76.29872 43.230025),1467481374,10/07/2022 12:00:00 AM,ACTIVE,
Rite Aid 10534,225 LIBERTY STREET STE 1,,New York,New York,NY,10281,00069-1085-30,Paxlovid,24,POINT (-74.01533 40.71156),1346340791,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #19542,7398 OSWEGO RD,,Liverpool,Onondaga,NY,13090,00069-1085-30,Paxlovid,6,POINT (-76.218395 43.12927),1376069302,10/13/2022 12:00:00 AM,ACTIVE,
The Medicine Place-KimRos Inc.,511 STATE ST,,Ogdensburg,Saint Lawrence,NY,13669,00069-1085-30,Paxlovid,2,POINT (-75.490895 44.695015),1922148469,08/29/2022 12:00:00 AM,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
WEGMANS FOOD MARKETS INC.,345 Eastern Blvd.,Wegmans,Canandaigua,Ontario,NY,14424,00069-1085-30,Paxlovid,62,POINT (-77.25529 42.87617),1447233648,09/29/2022 12:00:00 AM,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
Rite Aid 10574,7118 3RD AVENUE,,Brooklyn,Kings,NY,11209,00069-1085-30,Paxlovid,44,POINT (-74.027165 40.633835),1548360902,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #14277,1517 CORTELYOU RD,,Brooklyn,Kings,NY,11226,00069-1085-30,Paxlovid,40,POINT (-73.96372 40.64168),1700801271,10/13/2022 12:00:00 AM,ACTIVE,
Rite Aid 03581,85-10 NORTHERN BOULEVARD,,Jackson Heights,Queens,NY,11372,00069-1085-30,Paxlovid,17,POINT (-73.882005 40.7557),1780794685,10/13/2022 12:00:00 AM,ACTIVE,
Adirondack Apothecary Inc.,1081 US ROUTE 9,,Schroon Lake,Essex,NY,12870,00069-1085-30,Paxlovid,26,POINT (-73.76224 43.836255),1326183963,10/11/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #19425,1923 UTOPIA PKWY,,Whitestone,Queens,NY,11357,00069-1085-30,Paxlovid,35,POINT (-73.79365 40.77987),1427575802,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #01107,68-02 MYRTLE AVENUE,CVS Pharmacy,Glendale,Queens,NY,11385,00069-1085-30,Paxlovid,48,POINT (-73.8844 40.70145),1669576328,10/14/2022 12:00:00 AM,ACTIVE,
CVS Store #05050,30 BROTHERHOOD PLAZA,CVS Pharmacy,Washingtonville,Orange,NY,10992,00069-1085-30,Paxlovid,60,POINT (-74.16196 41.43006),1871696617,10/14/2022 12:00:00 AM,ACTIVE,
CVS Store #02578,16 WEYMAN AVE.,CVS Pharmacy,New Rochelle,Westchester,NY,10805,00069-1085-30,Paxlovid,12,POINT (-73.79192 40.90058),1790889541,10/14/2022 12:00:00 AM,ACTIVE,
CVS Store #02836,1401 5TH AVE #09,CVS Pharmacy,North Bay Shore,Suffolk,NY,11706,00069-1085-30,Paxlovid,35,POINT (-73.26311 40.74244),1427152289,10/14/2022 12:00:00 AM,ACTIVE,
Walmart Pharmacy #4570,7500 ROUTE 209,,Napanoch,Ulster,NY,12458,00069-1085-30,Paxlovid,1,POINT (-74.37107 41.74236),1710319777,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #06053,2045 FOREST AVE.,CVS Pharmacy,Staten Island,Richmond,NY,10303,00069-1085-30,Paxlovid,51,POINT (-74.157505 40.626595),1316040157,10/14/2022 12:00:00 AM,ACTIVE,
UR MEDICINE FREDERICK FERRIS THOMP,350 Parrish Street,ATTN: Pharmacy Dept,Canandaigua,Ontario,NY,14424,00069-1085-30,Paxlovid,23,POINT (-77.29108 42.87643),,10/06/2022 12:00:00 AM,ACTIVE,
CVS Store #17188,160 N RESEARCH PL,CVS Pharmacy,Central Islip,Suffolk,NY,11722,00069-1085-30,Paxlovid,24,POINT (-73.20149 40.773175),1205877248,10/14/2022 12:00:00 AM,ACTIVE,
CHAMPLAIN VALLEY PHY HSP,75 BEEKMAN ST,Department of Pharmacy Services,Plattsburgh,Clinton,NY,12901,00069-1085-30,Paxlovid,41,POINT (-73.46926 44.701),1033270699,10/11/2022 12:00:00 AM,ACTIVE,
Rite Aid 00442,138 ELM STREET,,Penn Yan,Yates,NY,14527,00069-1085-30,Paxlovid,28,POINT (-77.05559 42.66028),1801905393,10/13/2022 12:00:00 AM,ACTIVE,
Rite Aid 04205,81 1ST AVENUE,,New York,New York,NY,10003,00069-1085-30,Paxlovid,91,POINT (-73.98687 40.72564),1922117464,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #17722,90 WEST AVE,,Saratoga Springs,Saratoga,NY,12866,00069-1085-30,Paxlovid,4,POINT (-73.803235 43.079175),1528582566,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #10411,406 E FORDHAM RD,,Bronx,Bronx,NY,10458,00069-1085-30,Paxlovid,24,POINT (-73.89123 40.86134),1538314547,10/13/2022 12:00:00 AM,ACTIVE,
Walmart Pharmacy #3334,3222 State Route 11,,Malone,Franklin,NY,12953,00069-1085-30,Paxlovid,27,POINT (-74.3295 44.84565),1780778845,10/13/2022 12:00:00 AM,ACTIVE,
WEGMANS FOOD MARKETS INC.,3145 Niagara Falls Blvd.,Wegmans,Amherst,Erie,NY,14228,00069-1085-30,Paxlovid,13,POINT (-78.82351 43.0384),1780653485,10/16/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #17192,1415 HEMPSTEAD TPKE,,Elmont,Nassau,NY,11003,00069-1085-30,Paxlovid,15,POINT (-73.693055 40.70691),1356866149,10/13/2022 12:00:00 AM,ACTIVE,
Rite Aid 10814,2545 MILLERSPORT HIGHWAY,,Getzville,Erie,NY,14068,00069-1085-30,Paxlovid,28,POINT (-78.76666 43.01642),1255431607,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #00922,499 MONTAUK HIGHWAY,CVS Pharmacy,West Islip,Suffolk,NY,11795,00069-1085-30,Paxlovid,94,POINT (-73.30835 40.69743),1407950165,10/14/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #19495,635 PITTSFORD VICTOR RD,,Pittsford,Monroe,NY,14534,00069-1085-30,Paxlovid,48,POINT (-77.47836 43.0614),1841715505,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #10750,6189 STATE ROUTE 31,,Cicero,Onondaga,NY,13039,00069-1085-30,Paxlovid,28,POINT (-76.09324 43.17708),1659570422,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #14117,41 E 58TH ST,,New York,New York,NY,10022,00069-1085-30,Paxlovid,48,POINT (-73.97148 40.76291),1811913940,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #14417,568 W 125TH ST,,New York,New York,NY,10027,00069-1085-30,Paxlovid,53,POINT (-73.95795 40.81491),1295975191,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #17616,2873 RICHMOND AVE,CVS Pharmacy,Staten Island,Richmond,NY,10314,00069-1085-30,Paxlovid,19,POINT (-74.16747 40.57485),1548694490,10/14/2022 12:00:00 AM,ACTIVE,
COSTCO PHARMACY # 1176,120 TOWNSHIP BLVD,,Camillus,Onondaga,NY,13031,00069-1085-30,Paxlovid,20,POINT (-76.268191 43.05738),1194130377,10/13/2022 12:00:00 AM,ACTIVE,
Rite Aid 10831,8530 TRANSIT RD,,Amherst,Erie,NY,14221,00069-1085-30,Paxlovid,22,POINT (-78.697975 42.99944),1124127485,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #14257,1320 STONY BROOK RD,,Stony Brook,Suffolk,NY,11790,00069-1085-30,Paxlovid,11,POINT (-73.119457 40.876245),1548285018,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #16530,7512 BROADWAY,,Elmhurst,Queens,NY,11373,00069-1085-30,Paxlovid,31,POINT (-73.89005 40.74595),1831629864,10/13/2022 12:00:00 AM,ACTIVE,
Stop and Shop Store # 553,250 POND PATH,,South Setauket,Suffolk,NY,11720,00069-1085-30,Paxlovid,16,POINT (-73.10393 40.883105),1033141999,10/13/2022 12:00:00 AM,ACTIVE,
Rite Aid 04688,1849 2ND AVENUE,,New York,New York,NY,10128,00069-1085-30,Paxlovid,42,POINT (-73.94825 40.78426),1174632566,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #17556,3181 CHILI AVE,CVS Pharmacy,Rochester,Monroe,NY,14624,00069-1085-30,Paxlovid,14,POINT (-77.74675 43.10483),1013142132,10/14/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #14468,1 UNION SQUARE SOUTH,,New York,New York,NY,10003,00069-1085-30,Paxlovid,5,POINT (-73.9903 40.7362),1689699167,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #02305,159-18 ROUTE 25A,CVS Pharmacy,Miller Place,Suffolk,NY,11764,00069-1085-30,Paxlovid,1,POINT (-72.99795 40.94447),1780782318,10/14/2022 12:00:00 AM,ACTIVE,
Rite Aid 00636,519 BUTTERNUT STREET,,Syracuse,Onondaga,NY,13208,00069-1085-30,Paxlovid,27,POINT (-76.14789 43.05993),1902915473,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #10582,71 MONTAUK HWY,CVS Pharmacy,East Hampton,Suffolk,NY,11937,00069-1085-30,Paxlovid,41,POINT (-72.20933 40.953485),1841724853,10/14/2022 12:00:00 AM,ACTIVE,
THE GOLUB CORPORATION,1001 NORTH ST SUITE 11,PRICE CHOPPER PHARMACY 130,Endicott,Broome,NY,13760,00069-1085-30,Paxlovid,8,POINT (-76.05147 42.10491),1841203296,08/26/2022 12:00:00 AM,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
NIAGARA FALLS MEMORIAL MEDICAL CENT,621 - 10TH ST,,Niagara Falls,Niagara,NY,14302,00069-1085-30,Paxlovid,12,POINT (-79.04975 43.09395),1285717298,10/16/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #14169,155 E 34TH ST,,New York,New York,NY,10016,00069-1085-30,Paxlovid,42,POINT (-73.978545 40.74614),1568488682,10/13/2022 12:00:00 AM,ACTIVE,
Elder Pharmacy LLC,1527 Westchester Ave,,Bronx,Bronx,NY,10472,00069-1085-30,Paxlovid,2,POINT (-73.87894 40.82882),1720020506,09/27/2022 12:00:00 AM,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
Walmart Pharmacy #5497,25737 US Route 11,,Evans Mills,Jefferson,NY,13637,00069-1085-30,Paxlovid,18,POINT (-75.84457 44.04042),1780601914,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #19612,314 GENESEE ST,,Auburn,Cayuga,NY,13021,00069-1085-30,Paxlovid,6,POINT (-76.58551 42.92153),1861918526,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #14430,1350 BROADWAY,,New York,New York,NY,10018,00069-1085-30,Paxlovid,17,POINT (-73.98744 40.751005),1609100288,10/13/2022 12:00:00 AM,ACTIVE,
LENOX HILL HOSPITAL,100 EAST 77 STREET -PHARMACY,,New York,New York,NY,10075,00069-1085-30,Paxlovid,46,POINT (-73.96064 40.77408),,10/14/2022 12:00:00 AM,ACTIVE,
Rite Aid 04964,26 GRAND CENTRAL TERMINAL,,New York,New York,NY,10017,00069-1085-30,Paxlovid,19,POINT (-73.97966 40.75306),1568571008,10/13/2022 12:00:00 AM,ACTIVE,
BOBO PHARMACY INC,6903 18TH AVE,,Brooklyn,Kings,NY,11204,00069-1085-30,Paxlovid,366,POINT (-73.992455 40.616585),1760808372,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #17643,8230 CAZENOVIA RD,,Manlius,Onondaga,NY,13104,00069-1085-30,Paxlovid,7,POINT (-75.95767 42.99127),1982120549,10/13/2022 12:00:00 AM,ACTIVE,
Hannaford Brothers Store # 8374,175 BROAD ST.,,Glens Falls,Warren,NY,12801,00069-1085-30,Paxlovid,24,POINT (-73.660965 43.304135),1952419335,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #02672,150 COURT STREET,CVS Pharmacy,Brooklyn,Kings,NY,11201,00069-1085-30,Paxlovid,23,POINT (-73.99297 40.68877),1700980554,10/14/2022 12:00:00 AM,ACTIVE,
Rite Aid 03844,950-960 SOUTHERN BOULEVARD,,Bronx,Bronx,NY,10459,00069-1085-30,Paxlovid,59,POINT (-73.89161 40.82207),1568571099,10/13/2022 12:00:00 AM,ACTIVE,
